Blood Status,Bravery,Intelligence,Loyalty,Ambition,Dark Arts Knowledge,Quidditch Skills,Dueling Skills,Creativity,House,id,name,surname,age
Pure-blood,7.0,8.0,4.0,4.0,5.0,1.0,1.0,8.0,Ravenclaw,10278,Laziel,Blackwood,16.0
Half-blood,3.0,7.0,1.0,7.0,7.0,6.0,10.0,1.0,Slytherin,11058,Thalia,Blackwood,
Pure-blood,60.19824080015249,19.28773511528671,53.36183816992924,4.429495970695714,8.017900284306226,26.869091455248444,6.737765685645655,25.584863983314687,Gryffindor,15575,Thalia,Blackwood,16.0
,,,,,,,,,Slytherin,346,Bastian,Blackwood,
Pure-blood,5.0,2.0,8.0,5.0,4.0,2.0,1.0,6.0,Hufflepuff,17759,Thorne,Blackwood,16.0
Half-blood,14.47902876963846,9.986668365701972,10.70578735531901,0.7337585796311301,5.243775883570903,97.586989841847,52.59965774393589,1.4646211265123208,Gryffindor,4410,,Blackwood,17.0
Half-blood,7.0,9.0,3.0,1.0,0.0,0.0,4.0,9.0,Ravenclaw,11033,Ezra,Blackwood,18.0
Half-blood,4.0,7.0,7.0,6.0,1.0,7.0,3.0,7.0,Ravenclaw,18417,,Blackwood,14.0
Muggle-born,6.0,5.0,5.0,9.0,10.0,8.0,9.0,5.0,Slytherin,16137,Anya,Blackwood,16.0
Half-blood,3.0,8.0,7.0,6.0,0.0,2.0,4.0,10.0,Ravenclaw,6555,Theo,Blackwood,
Pure-blood,10.0,2.0,3.0,3.0,5.0,9.0,8.0,4.0,Gryffindor,3671,Anya,Blackwood,14.0
,,6.0,4.0,,,,,,,13785,Aurelia,Blackwood,
Half-blood,4.0,2.0,9.0,1.0,2.0,1.0,1.0,5.0,Hufflepuff,13106,Aurelia,Blackwood,12.0
Muggle-born,9.0,3.0,1.0,4.0,4.0,5.0,9.0,5.0,Gryffindor,6482,Laziel,Blackwood,13.0
Pure-blood,31.43961030170312,40.51073280255985,4.572265495224434,4.365026818662754,0.2016066271885924,7.124524245144638,3.695912158102764,42.89007666366164,Ravenclaw,16327,Fenris,Blackwood,12.0
Muggle-born,33.26226169388432,55.20553561403344,21.0799693207857,30.82858873575171,12.9495785521471,0.6256185785210323,5.489308027283256,52.64121819401478,Ravenclaw,18977,Seraphina,Blackwood,12.0
,,7.0,,,5.0,,,,,3482,Nyx,Blackwood,17.0
Pure-blood,5.0,4.0,8.0,4.0,2.0,5.0,5.0,4.0,Hufflepuff,9867,Calliope,Blackwood,12.0
Muggle-born,8.0,5.0,7.0,1.0,5.0,10.0,8.0,2.0,Gryffindor,18870,Bran,Blackwood,14.0
,,,,,,,,,,12897,Nyx,Blackwood,11.0
Half-blood,63.442041372112286,26.6115503408507,30.06489411826445,18.163739547530568,29.9730903772104,56.93323754641962,11.4944674371489,20.82668847585443,Slytherin,2196,Sorrel,Blackwood,17.0
Half-blood,15.654939074839492,17.99664517012105,9.420062034076746,54.21179725972348,74.92975706231466,56.67498463574911,62.13153984047506,58.05153566771448,Slytherin,14116,Maia,Blackwood,15.0
Pure-blood,5.0,1.0,10.0,1.0,1.0,2.0,7.0,5.0,Hufflepuff,15974,Maia,Blackwood,
,,,,,,,,,,11510,Maia,Blackwood,14.0
Half-blood,34.303033592094245,88.73731532090108,55.380738608256415,26.620636572709977,30.71018156983056,17.06719301132924,0.2217768078376362,19.563902275689877,Ravenclaw,1506,Aurelia,Blackwood,13.0
Pure-blood,0.8509572316641445,62.77578177600076,18.92636782174649,11.960740248364376,3.1858727789700305,30.73425738409185,19.739307253157595,81.14811599576063,Ravenclaw,5686,Calliope,,13.0
,,,,,,,,,,17205,Leif,Blackwood,17.0
Pure-blood,4.0,1.0,6.0,9.0,7.0,5.0,10.0,5.0,Slytherin,5456,Isolde,Blackwood,15.0
Pure-blood,5.0,2.0,4.0,10.0,8.0,6.0,8.0,3.0,Slytherin,2599,Aurelia,Blackwood,11.0
Pure-blood,27.85368367861864,4.669530267984742,19.546456400531056,15.550896482363989,30.08287613228167,3.203752170580972,51.45070624928182,10.83473044151376,Hufflepuff,13527,Sorrel,Blackwood,17.0
Muggle-born,4.637587853846635,25.2423544813232,2.997434411391761,31.19413051062184,89.29815641154352,4.821611069508268,68.74995053510746,12.903168726447658,Slytherin,18043,Yara,Blackwood,14.0
Pure-blood,6.0,6.0,7.0,7.0,9.0,5.0,9.0,2.0,Slytherin,10074,,Blackwood,13.0
Half-blood,4.348492411741869,57.97278049642194,50.68037399370333,43.05966431840755,3.203520154075852,68.35481672631677,26.566030484716805,53.429688903922994,Ravenclaw,19446,,Blackwood,13.0
Pure-blood,9.048754998195546,10.530547286857818,17.580755429433957,14.904708950902071,5.600310926730381,44.26743574702314,28.46972374446697,18.28678060561001,Slytherin,8242,Cassia,Blackwood,11.0
Half-blood,2.0,1.0,5.0,7.0,10.0,10.0,8.0,4.0,Slytherin,10752,Aurelia,Blackwood,15.0
,,,,,10.0,,,,,15065,Nyx,Blackwood,15.0
,,,,,,,,,,7893,Minerva,Blackwood,15.0
Muggle-born,,,,3.0,,,,,Hufflepuff,2301,Bran,Blackwood,16.0
Pure-blood,6.0,3.0,8.0,3.0,4.0,0.0,7.0,7.0,Hufflepuff,8204,Minerva,Blackwood,17.0
Half-blood,14.43648501064872,44.23589309040688,78.70247514680624,6.352082041577898,0.7424946499173044,0.0,10.386719892313408,7.582361522308965,Hufflepuff,7051,Galen,Blackwood,11.0
Half-blood,7.0,5.0,1.0,10.0,9.0,6.0,8.0,3.0,Slytherin,12609,Nerissa,Blackwood,12.0
,,,,,,,,,,19228,Silas,Blackwood,16.0
,,,,,3.0,,,,,2241,Seraphina,Blackwood,18.0
Half-blood,2.0,4.0,3.0,9.0,8.0,6.0,7.0,6.0,Slytherin,10951,Bran,Blackwood,13.0
Half-blood,,,1.0,,,1.0,,8.0,,14986,Caelum,Blackwood,11.0
Pure-blood,7.0,7.0,4.0,1.0,0.0,6.0,8.0,4.0,Gryffindor,6356,Caius,Blackwood,14.0
Half-blood,3.340483554172612,4.09243227847851,55.05889153542687,4.754756515478504,25.41396919390434,5.225420393709716,52.76904464688385,0.3963768473709247,Gryffindor,3270,Eira,Blackwood,18.0
Half-blood,6.0,4.0,10.0,1.0,5.0,3.0,2.0,6.0,Hufflepuff,10083,Alaric,Blackwood,18.0
Half-blood,34.59324894946032,2.9974330052285088,2.89487717321604,59.934386976027405,48.83751695543953,57.20784685388824,41.20820640518915,2.58453654640257,Slytherin,13350,Caius,Blackwood,13.0
,,,,,,,,,,19140,Maia,Blackwood,12.0
Muggle-born,1.0,8.0,1.0,2.0,5.0,3.0,5.0,10.0,Ravenclaw,17958,Fenris,Blackwood,17.0
Half-blood,50.84593837279096,33.75505970094843,30.408349154982755,48.48907045853386,0.0,67.37734033357455,32.654671664407054,51.87800372847143,Gryffindor,8115,Anya,Blackwood,13.0
,1.0,,,,,8.0,7.0,,,2887,Liora,Blackwood,18.0
Pure-blood,25.891785013700947,9.609378949085016,25.887088454311435,14.522120815103694,18.591875330169387,49.287589054888144,35.148684293613336,10.750002641111912,Hufflepuff,9520,Orion,Blackwood,16.0
Muggle-born,14.288958080990808,27.7590663932599,9.783882409718164,46.51205798451311,11.034981325142944,10.6567649125665,29.6323337676484,22.101483364169702,Ravenclaw,13730,Leif,Blackwood,
,,,6.0,,,4.0,2.0,,,16807,Lucien,Blackwood,13.0
,,,,,,,,,,1221,Silas,Blackwood,
Pure-blood,6.0,10.0,5.0,4.0,2.0,5.0,5.0,8.0,Ravenclaw,18318,Leif,Blackwood,13.0
,,,,,,,,,,16820,Vera,Blackwood,13.0
Pure-blood,10.207687272998264,28.406086730199643,33.76196146823487,6.991531530161723,0.0,26.4185948570397,39.0505598959042,5.62779850782636,Gryffindor,2804,Ronan,Blackwood,17.0
,,,,,,,,,,7420,Ezra,Blackwood,17.0
,,,6.0,,,,,,Ravenclaw,8766,Talia,Blackwood,14.0
Pure-blood,7.0,4.0,4.0,3.0,3.0,8.0,7.0,7.0,Gryffindor,8008,Dorian,Blackwood,15.0
,,2.0,,,,,9.0,,Slytherin,14945,Elio,Blackwood,16.0
Pure-blood,6.0,4.0,10.0,6.0,3.0,4.0,1.0,1.0,Hufflepuff,1218,Lyra,Blackwood,18.0
,,,,,,,,,,1054,Orion,Blackwood,11.0
Pure-blood,10.0,3.0,6.0,5.0,2.0,5.0,8.0,7.0,Gryffindor,10001,Kieran,Blackwood,16.0
Pure-blood,2.393621310028559,63.9578948740661,36.74663689825121,10.235052101965913,1.997501809404316,49.340144775572654,11.34955855733003,23.977010137947737,Hufflepuff,7555,Elio,Blackwood,12.0
Muggle-born,4.940542996151635,36.06843040514246,41.87776187717631,52.10274135271552,62.70612372904566,31.00158566934965,53.47376067564514,15.83951642640712,Slytherin,3690,Liora,Blackwood,11.0
Half-blood,4.774552922513273,12.70468874258491,23.503073268003767,21.29494344131368,86.82028737392208,51.17932880422736,52.69019878522474,49.86786331380224,Slytherin,9844,Freya,Blackwood,14.0
Half-blood,1.0,4.0,10.0,1.0,3.0,4.0,1.0,5.0,Hufflepuff,3745,,Blackwood,12.0
Muggle-born,3.8250925042951103,2.633833219186066,39.29581107892372,68.73388352828923,7.70086461199884,12.555228662897443,22.63499967339023,10.516277138331972,Ravenclaw,12647,Yara,,14.0
Half-blood,8.0,5.0,1.0,6.0,2.0,10.0,10.0,5.0,Gryffindor,1967,Ronan,Blackwood,13.0
Half-blood,4.0,7.0,1.0,2.0,4.0,0.0,1.0,10.0,Ravenclaw,142,Evander,Blackwood,15.0
Muggle-born,7.0,4.0,4.0,8.0,9.0,5.0,9.0,6.0,Slytherin,12972,Aurelia,Blackwood,18.0
Half-blood,19.49146703030525,13.542831713176652,3.978966297709576,2.097363580670384,4.941977597199954,24.135822542535006,1.856762742258142,5.01663905299671,Ravenclaw,12027,Calliope,Blackwood,14.0
Half-blood,8.0,4.0,3.0,3.0,5.0,7.0,8.0,2.0,Gryffindor,13501,Galen,Blackwood,16.0
,3.0,,,,,,,,,3056,Vera,Blackwood,
,,,,,,,4.0,,,13593,Seraphina,Blackwood,14.0
Muggle-born,19.880938931513345,11.593127075915634,70.8483620740772,18.14628031964439,23.329994261884814,34.671052102017946,5.615336832689805,16.181550111898808,Hufflepuff,7173,Nyx,Blackwood,18.0
,,,,,,,,,,16010,Kai,Blackwood,14.0
Half-blood,3.446945359601337,69.3853975631698,21.714070470612768,15.011573419724613,18.358323767520226,2.676766430425265,65.62556777764101,20.239699434326557,Gryffindor,17311,Thalia,Blackwood,15.0
Muggle-born,9.0,1.0,2.0,4.0,0.0,6.0,8.0,2.0,Gryffindor,4515,Lyra,Blackwood,14.0
,,,,,,3.0,,,,14990,Jasper,Blackwood,14.0
Half-blood,37.75314366207965,31.38650358965988,29.004679095408093,32.963839961301574,13.32448242854327,35.08664520938438,48.253590780630326,43.59621211239482,Slytherin,19154,Evander,Blackwood,17.0
Half-blood,,6.0,,,3.0,,,,,10390,Ione,Blackwood,13.0
Half-blood,10.0,1.0,2.0,1.0,4.0,10.0,10.0,1.0,Gryffindor,18464,Kai,Blackwood,11.0
,,,3.0,,,10.0,,,Gryffindor,8678,Bran,Blackwood,15.0
Muggle-born,7.0,7.0,4.0,9.0,10.0,6.0,7.0,3.0,Slytherin,417,Fenris,Blackwood,15.0
Pure-blood,10.0,6.0,4.0,3.0,3.0,6.0,8.0,5.0,Gryffindor,6762,,Blackwood,14.0
Half-blood,10.0,7.0,6.0,1.0,0.0,5.0,9.0,1.0,Gryffindor,15355,Soren,Blackwood,15.0
Pure-blood,93.22041209380332,8.28060309208355,1.973871110571901,22.425418262158296,0.0,67.00332330031779,99.36098714037033,11.007550582367898,Gryffindor,976,Aurelia,Blackwood,16.0
Pure-blood,,,,4.0,,,,,,1147,Amara,Blackwood,18.0
Half-blood,19.04261881419867,2.2206545611496,67.87321237022803,18.93559975176373,15.996178312790892,0.0,13.499353516354724,0.9744598244264788,Hufflepuff,6705,Bran,Blackwood,
Half-blood,9.297296606424124,6.471995684532697,54.344982998120216,45.15591214251081,31.654702634842792,7.000990801309312,76.20708902808508,31.363408830965028,Gryffindor,9366,Elio,Blackwood,12.0
Muggle-born,7.0,5.0,7.0,6.0,2.0,5.0,9.0,1.0,Gryffindor,18,Sorrel,Blackwood,13.0
Muggle-born,6.0,7.0,7.0,6.0,0.0,0.0,6.0,5.0,Hufflepuff,10114,Vera,Blackwood,14.0
Half-blood,5.0,8.0,6.0,3.0,3.0,6.0,5.0,8.0,Ravenclaw,11871,Ines,Blackwood,
Half-blood,3.0,2.0,2.0,9.0,8.0,6.0,9.0,6.0,Slytherin,4944,Ronan,Blackwood,15.0
,,,,,,,,,,16923,Ines,Blackwood,13.0
,,,,,1.0,,,,Hufflepuff,3724,Sorrel,Blackwood,15.0
Half-blood,6.0,2.0,8.0,4.0,2.0,6.0,7.0,7.0,Hufflepuff,7040,Sorrel,Blackwood,
Pure-blood,12.105591276444937,27.551149577883656,25.8047499934817,1.779624450510097,72.15729865116896,1.8866517812619337,51.4960337955624,34.45610968309979,Slytherin,15863,Thorne,,12.0
Pure-blood,6.0,7.0,3.0,10.0,9.0,10.0,10.0,3.0,Slytherin,1921,Oswin,Blackwood,18.0
Half-blood,1.0,8.0,4.0,5.0,2.0,6.0,1.0,8.0,Ravenclaw,19288,Sorrel,Blackwood,17.0
,7.0,,,,1.0,,,,,14225,Soren,Blackwood,12.0
,,,,,,3.0,,,,3053,Eira,Blackwood,16.0
Pure-blood,3.0,2.0,3.0,7.0,9.0,7.0,7.0,3.0,Slytherin,5909,Nerissa,Blackwood,15.0
Muggle-born,7.0,9.0,6.0,3.0,3.0,0.0,2.0,7.0,Ravenclaw,789,Leif,,18.0
Muggle-born,52.371818814187726,20.92847588454852,38.960772975688606,24.17846343581425,0.0,44.290247634261625,50.48851375331584,4.822056917332917,Gryffindor,3718,Mirek,Blackwood,11.0
,,6.0,,,0.0,,,,,19584,Soren,Blackwood,16.0
Pure-blood,33.79940250015951,23.697904202818087,2.427180917808651,52.150664436284615,47.82629242450123,40.22350866195373,42.48145009511301,15.214715926790284,Slytherin,15772,Lyra,Blackwood,17.0
Pure-blood,4.350784075450572,9.328165441661527,78.64092575203145,66.06043892979854,5.434129012422236,10.9463269283682,13.97598151046548,30.52866141824336,Hufflepuff,11214,Caius,Blackwood,16.0
Pure-blood,8.609484742352796,21.042838832017704,39.6585616676597,1.7589781169906056,36.07586893671864,17.31133795385986,4.595102139588708,38.3215392066233,Ravenclaw,7607,Evander,Blackwood,14.0
,,,,,,,,,,12219,Ines,Blackwood,16.0
Pure-blood,9.0,5.0,1.0,3.0,5.0,5.0,8.0,3.0,Gryffindor,3465,,Blackwood,16.0
,,,,7.0,,,7.0,,,16500,Nerissa,Blackwood,14.0
Pure-blood,9.0,3.0,5.0,5.0,3.0,10.0,8.0,4.0,Gryffindor,15189,Aurelia,Blackwood,17.0
,,3.0,,,,,,,Gryffindor,911,Isolde,Blackwood,13.0
Muggle-born,27.76564227346957,66.97722431983347,42.38801184735465,33.65157770013741,11.7777304920608,3.691367708688097,24.764114095562647,40.34935952527671,Ravenclaw,17673,Maia,Blackwood,15.0
Pure-blood,5.0,8.0,2.0,7.0,3.0,2.0,4.0,9.0,Ravenclaw,19862,Nyx,Blackwood,12.0
,,,,,,,,,Gryffindor,4512,Aurelia,Blackwood,13.0
Muggle-born,39.74037185899354,3.5506220507529456,63.6948673837789,17.906983023677743,37.07928797721179,0.0,14.16586772075319,3.216082682524276,Hufflepuff,10607,Anya,Blackwood,16.0
,,,,,,,,10.0,Ravenclaw,1496,,Blackwood,11.0
Muggle-born,8.0,7.0,3.0,1.0,0.0,9.0,10.0,4.0,Gryffindor,17235,Bran,Blackwood,15.0
Pure-blood,1.0,8.0,6.0,1.0,4.0,4.0,3.0,9.0,Ravenclaw,11646,Vesper,Blackwood,18.0
Muggle-born,8.0,7.0,3.0,6.0,1.0,6.0,9.0,6.0,Gryffindor,3219,Ines,Blackwood,14.0
Pure-blood,7.0,5.0,5.0,10.0,7.0,6.0,7.0,6.0,Slytherin,10482,,Blackwood,17.0
Muggle-born,9.252070373456474,15.620330706044989,4.126950607248072,61.8702626373652,53.80647059942294,39.5489292002695,66.59191615593515,15.88752272946028,Slytherin,7530,Nyx,Blackwood,
Muggle-born,14.665850891205933,2.0864015393065247,28.759370112768128,36.95336198385129,3.556491301722655,5.832482437475528,9.08062515103739,19.391938494381545,Hufflepuff,3043,Orion,Blackwood,
Muggle-born,29.022470261863795,40.97719225511423,2.1890354427755394,6.284159207958593,15.934102764640311,0.0,50.187964784685775,66.82951337294065,Ravenclaw,16247,Maia,Blackwood,15.0
Pure-blood,8.214107724337172,1.543374163879862,40.90796753272699,65.03558721343134,31.008212280529,25.40125410124581,79.00083780232538,25.877204222401797,Slytherin,7500,Lucien,Blackwood,
Muggle-born,7.0,6.0,6.0,2.0,0.0,8.0,10.0,2.0,Gryffindor,14031,Fenris,Blackwood,
Muggle-born,7.0,6.0,1.0,6.0,2.0,9.0,8.0,3.0,Gryffindor,8158,Thalia,Blackwood,
,,,,,,,,,,11188,Orion,,13.0
Muggle-born,8.54747234391297,31.139456767501752,13.57586786800448,70.5335861987164,90.86422494656016,46.19955119801613,17.577820240631816,14.3985225582442,Slytherin,1927,Nerissa,Blackwood,16.0
,,,,,,,,,,14649,Yara,Blackwood,15.0
Pure-blood,6.0,1.0,7.0,1.0,4.0,7.0,6.0,1.0,Hufflepuff,8696,Thalia,Blackwood,14.0
Pure-blood,42.47928600903157,24.60648019768377,4.81426267949486,4.507975923316716,32.62943467097092,57.97746955066154,24.169977232457956,6.376188354416195,Ravenclaw,12725,Freya,Blackwood,12.0
Muggle-born,6.0,7.0,1.0,3.0,0.0,3.0,6.0,7.0,Ravenclaw,2129,Oswin,Blackwood,12.0
,,,,,,,,,,2785,Aurelia,,15.0
,,,,,,,,,,5894,Vera,Blackwood,13.0
Half-blood,25.78531071148891,30.869496849607454,28.503924819491026,4.377909858393046,0.0,56.74515075078841,22.511230909405995,70.47301185209932,Ravenclaw,3348,Lucien,Blackwood,12.0
Half-blood,45.11945429068765,2.700693356545012,44.70683160178662,43.58811969675282,0.3738718324182073,17.99976186673466,20.44036087651863,4.540078384410286,Hufflepuff,15299,Eira,Blackwood,13.0
Pure-blood,26.63129753695488,6.268012283075251,17.934106468792898,14.62039805008036,33.19262350616252,12.649204844358351,54.7513162797021,26.595256198580817,Gryffindor,8639,Kai,Blackwood,15.0
Half-blood,,,,,,,,5.0,Slytherin,4481,Anya,Blackwood,17.0
Muggle-born,5.0,3.0,8.0,6.0,1.0,2.0,6.0,1.0,Hufflepuff,17490,Kai,Blackwood,17.0
Pure-blood,7.0,3.0,2.0,2.0,1.0,7.0,7.0,7.0,Gryffindor,4546,Oswin,Blackwood,18.0
Pure-blood,2.0,8.0,4.0,5.0,3.0,4.0,7.0,9.0,Ravenclaw,2141,Lyra,Blackwood,12.0
Muggle-born,1.0,3.0,7.0,6.0,1.0,1.0,2.0,6.0,Hufflepuff,9537,Evander,Blackwood,17.0
Pure-blood,17.36821952937143,15.26519752788194,39.330886874106575,24.49283846088865,18.600804853463323,18.381796215126077,55.31731291389515,22.251250762704515,Gryffindor,1568,Eira,Blackwood,17.0
Pure-blood,7.0,8.0,4.0,6.0,5.0,4.0,7.0,9.0,Ravenclaw,728,Liora,Blackwood,18.0
Pure-blood,14.472696000212812,10.105003338128444,26.487188102509027,19.728589839498987,9.75526695242993,5.778188580219597,4.410764575175793,3.239122874094065,Hufflepuff,3083,Theo,Blackwood,11.0
Half-blood,5.0,7.0,1.0,9.0,7.0,9.0,10.0,5.0,Slytherin,9447,Cassia,Blackwood,17.0
Muggle-born,47.13646840323478,14.749930695908454,1.5090863748729872,59.5984245606034,2.6527792322781254,23.956016962916426,6.875566941126216,10.082921069100747,Gryffindor,11783,Leif,,16.0
Muggle-born,10.679168735404469,5.59892771054408,11.819831176216118,47.96243876694308,9.859138697756446,23.65595903449064,3.109593880724148,23.98258581495838,Ravenclaw,6858,Ines,Blackwood,13.0
Half-blood,55.8077453873999,49.08500460708092,8.603005301578756,17.94603565491769,18.645961411670072,7.138351154168983,25.17450120270777,38.8196935214941,Ravenclaw,10402,Ezra,Blackwood,17.0
Muggle-born,2.0,1.0,10.0,7.0,3.0,6.0,2.0,5.0,Hufflepuff,10875,Vera,Blackwood,18.0
Pure-blood,4.0,2.0,8.0,7.0,0.0,3.0,2.0,4.0,Hufflepuff,8282,Yara,Blackwood,
,,,,,,,,,,11071,Thalia,Blackwood,17.0
Muggle-born,1.0,8.0,2.0,1.0,4.0,5.0,5.0,10.0,Ravenclaw,17651,Lucien,Blackwood,18.0
Pure-blood,88.69820400778538,38.09616678403848,20.5892178169552,14.269920608691772,0.0,21.56962384525693,51.93880711097336,30.95449515162496,Gryffindor,17936,Oswin,Blackwood,17.0
Muggle-born,1.0,8.0,2.0,1.0,4.0,5.0,5.0,10.0,Ravenclaw,16248,Leif,Blackwood,15.0
,,,5.0,,,,,,,19890,Ronan,Blackwood,12.0
,,,,,,,,,,18371,,Blackwood,11.0
,,,,,5.0,,,,,13550,Elio,Blackwood,18.0
Muggle-born,9.0,7.0,3.0,6.0,0.0,8.0,10.0,3.0,Gryffindor,13846,Amara,Blackwood,18.0
Pure-blood,1.0,3.0,3.0,7.0,9.0,7.0,7.0,2.0,Slytherin,15933,Bastian,Blackwood,17.0
,,,,,,,,,Hufflepuff,17116,Kai,Blackwood,15.0
Pure-blood,63.83673437254451,34.09928984484156,23.42156870988064,6.750518989756044,2.839781559841725,43.91685135887414,21.02554855017536,24.98856949021007,Ravenclaw,8290,Kieran,Blackwood,17.0
Half-blood,24.217923218278862,68.7617056903168,55.53477263316741,5.52549297080347,17.64520893862816,11.072301216304115,43.16388613544005,29.640270579830915,Ravenclaw,4815,Talia,Blackwood,16.0
,,,,,,,7.0,,,1701,Orion,Blackwood,12.0
Muggle-born,4.331916691195143,25.04652768590188,2.114101153073908,10.558441963273134,1.1302535912059892,26.642602401508064,30.541982626542357,5.903596775798128,Ravenclaw,6017,Thorne,Blackwood,17.0
Muggle-born,3.0,10.0,1.0,3.0,1.0,0.0,4.0,9.0,Ravenclaw,13309,Ines,Blackwood,12.0
Muggle-born,6.0,8.0,7.0,4.0,4.0,3.0,5.0,10.0,Ravenclaw,6556,Liora,Blackwood,12.0
Muggle-born,1.0,10.0,1.0,2.0,5.0,2.0,7.0,9.0,Ravenclaw,15027,Evander,Blackwood,15.0
Muggle-born,11.048525601973513,44.08915011503364,52.54968659802765,45.69516566551857,10.410783719765275,6.128909226429508,33.47021284440158,3.839669659513472,Ravenclaw,6956,Thalia,,16.0
Muggle-born,43.13003307296967,27.84555233457493,36.09494660958055,5.188434826547142,22.942613677181694,59.86127691183967,16.086337567781936,43.69455071573452,Gryffindor,6842,Rowan,Blackwood,14.0
,,,,,,,,,,10187,Caelum,Blackwood,11.0
Pure-blood,2.0,1.0,10.0,6.0,1.0,1.0,4.0,5.0,Hufflepuff,17778,Fenris,Blackwood,17.0
Muggle-born,7.0,7.0,4.0,9.0,10.0,6.0,7.0,3.0,Slytherin,5061,Mirek,Blackwood,
Pure-blood,9.576553265787982,11.580454795327,76.92151491662334,1.572514974507415,1.499025188740355,22.01870255688696,58.39548946968918,12.547622889628151,Hufflepuff,12435,Nyx,Blackwood,18.0
,,,,1.0,,,,,,12824,Ezra,Blackwood,12.0
,,,,5.0,,,,,Gryffindor,10851,Theo,Blackwood,11.0
,,,,,,,,,,19914,Rowan,Blackwood,13.0
Muggle-born,1.0,7.0,5.0,1.0,3.0,7.0,3.0,8.0,Ravenclaw,1427,Isolde,Blackwood,13.0
Half-blood,2.9852974679246365,30.196117628441925,47.52533288364926,48.53398185997119,12.712403214029932,58.77764580090985,34.57891761307114,8.948577283706816,Slytherin,4987,Orion,Blackwood,11.0
Pure-blood,5.0,1.0,7.0,7.0,8.0,6.0,10.0,3.0,Slytherin,3919,Kieran,Blackwood,
Muggle-born,10.0,6.0,5.0,2.0,4.0,6.0,7.0,5.0,Gryffindor,18141,Oswin,,11.0
Half-blood,6.0,1.0,8.0,4.0,3.0,3.0,4.0,2.0,Hufflepuff,8319,Seraphina,Blackwood,15.0
Muggle-born,3.0,7.0,9.0,2.0,2.0,7.0,2.0,7.0,Hufflepuff,16371,Liora,Blackwood,17.0
,,,,,,,,,,14114,Kai,Blackwood,13.0
Pure-blood,7.0,4.0,4.0,3.0,3.0,8.0,7.0,7.0,Gryffindor,19506,Thalia,Blackwood,17.0
Half-blood,6.0,8.0,3.0,1.0,4.0,3.0,6.0,10.0,Ravenclaw,5239,Nyx,Blackwood,14.0
Half-blood,,,,,,,,,Hufflepuff,17009,Amara,Blackwood,16.0
,2.0,,9.0,,0.0,,,1.0,,18411,Minerva,Blackwood,12.0
Muggle-born,73.09368984022868,17.82301119928584,18.745071386890043,3.438538239491921,23.915976233874307,10.96165743348709,72.38362240978783,17.690241316757216,Gryffindor,8998,Nerissa,Blackwood,11.0
,,,,,,,8.0,,,3339,Leif,Blackwood,13.0
Half-blood,4.0,9.0,4.0,6.0,3.0,7.0,5.0,7.0,Ravenclaw,13795,Dorian,Blackwood,12.0
,,,,,,,,,,468,Oswin,Blackwood,12.0
Pure-blood,2.0,4.0,2.0,10.0,7.0,10.0,8.0,7.0,Slytherin,16572,Sorrel,Blackwood,17.0
,,,,,,,,10.0,Ravenclaw,443,Bastian,Blackwood,11.0
Pure-blood,6.0,6.0,5.0,9.0,10.0,6.0,8.0,5.0,Slytherin,1626,Galen,Blackwood,15.0
Muggle-born,4.581035720762712,87.10138876281209,49.301266014372366,25.835072713206856,34.64380607385283,0.0,36.69125453667148,43.39588708980936,Ravenclaw,7434,Jasper,Blackwood,
,,,,,,,,,,19590,Maia,Blackwood,11.0
Pure-blood,3.0,3.0,2.0,7.0,10.0,9.0,9.0,4.0,Slytherin,860,Cassia,Blackwood,11.0
,7.0,6.0,,,,,,6.0,,6002,Amara,Blackwood,17.0
Half-blood,6.0,8.0,3.0,1.0,4.0,3.0,6.0,10.0,Ravenclaw,4850,Mirek,,14.0
Half-blood,3.0,9.0,3.0,5.0,4.0,1.0,6.0,7.0,Ravenclaw,9610,Theo,Blackwood,12.0
,,,,,5.0,,,,,11487,Thalia,Blackwood,16.0
Half-blood,14.601495795629456,23.294860418334395,6.289432748562541,57.85977831326832,9.86377922521801,6.035335218213287,10.618756276555624,61.21771182773758,Ravenclaw,19124,Kai,Blackwood,14.0
Muggle-born,1.0,10.0,5.0,4.0,1.0,5.0,4.0,10.0,Ravenclaw,16644,Nerissa,,13.0
Half-blood,4.0,7.0,7.0,3.0,1.0,1.0,5.0,1.0,Hufflepuff,1110,,Blackwood,14.0
Muggle-born,24.84002478251045,28.870127568617924,11.007222437569832,1.3853998613987462,19.324727693202306,11.40837914433018,22.03990124060994,48.75631199997064,Hufflepuff,14027,Alaric,Blackwood,11.0
Half-blood,6.0,6.0,10.0,2.0,1.0,4.0,2.0,2.0,Hufflepuff,16296,Theo,Blackwood,12.0
Pure-blood,12.576099499407936,24.83119211941967,51.26835617587458,33.69465506915165,0.0,47.320491730724925,7.735445780389085,22.641997973481537,Hufflepuff,7404,Caius,Blackwood,12.0
Pure-blood,4.0,3.0,8.0,6.0,2.0,5.0,1.0,7.0,Hufflepuff,16506,,Blackwood,17.0
,,,2.0,,,9.0,,,,14851,Liora,Blackwood,12.0
Pure-blood,7.0,7.0,6.0,9.0,8.0,6.0,9.0,3.0,Slytherin,2651,Laziel,Blackwood,13.0
,4.0,,,,,10.0,,,,15491,Bastian,Blackwood,17.0
